index,id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
3232,58049,11/14/2017 12:23,Moving,0,T17111498,,Dracula,,Black and Brown,Tarantula,2 years 0 months.,Unknown,Check-in,11/14/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3233,58051,11/14/2017 13:31,Stray,0,C1711252,0A13226253,Oscar,Domestic Short Hair,Orange,Cat,7 years 0 months.,Male,Adoptable Cat Kennels,11/21/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3234,58054,11/14/2017 14:17,Stray,0,C17111497,9.8102E+14,Adagio,Domestic Short Hair,Black,Cat,1 year 3 months.,Male,Adoptable Cat Small Colony,11/27/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3235,58055,11/14/2017 14:17,Stray,0,C17111498,9.8102E+14,Allegro,Domestic Short Hair,Calico,Cat,1 year 3 months.,Female,Adoptable Cat Small Colony,11/27/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3236,58056,11/14/2017 14:17,Stray,0,C17111499,9.8102E+14,Andante,Domestic Short Hair,Orange,Cat,1 year 9 months.,Male,Adoptable Cat Small Colony,12/1/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3237,58057,11/14/2017 15:58,Stray,0,C17111500,,Fluke,Domestic Short Hair,Black and White,Cat,8 weeks.,Male,Stray Cats,11/17/2017 0:00,Foster,0,12/9/2017 0:00,Stray,12/9/2017 0:00,"UU - untreatable, unmanageable",0,1,0
3238,58059,11/14/2017 15:58,Stray,0,C17111502,9.8102E+14,Becky,Domestic Short Hair,Black and Brown,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,11/17/2017 0:00,Foster,0,1/18/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3239,58059,11/14/2017 15:58,Stray,0,C17111502,9.8102E+14,Becky,Domestic Short Hair,Black and Brown,Cat,1 year 2 months.,Female,Adoptable Cat Kennels,1/19/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3240,58060,11/14/2017 16:23,Stray,0,D17111503,9.8102E+14,Brady,Australian Shepherd/Mix,Brindle,Dog,2 years 1 month.,Male,Stray Dogs Theta,11/29/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3241,58061,11/14/2017 17:20,Marriage/Relationship split,0,C17111503,9.8102E+14,Lelu,Domestic Short Hair,Tabbico,Cat,3 years 3 months.,Female,Adoptable Cat Big Colony,12/1/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3242,58062,11/14/2017 17:20,Marriage/Relationship split,0,C17111504,0A12672B34,Selena,Domestic Short Hair,Black,Cat,14 years 6 months.,Female,Adoptable Cat Small Colony,12/9/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3243,58063,11/14/2017 17:20,Marriage/Relationship split,0,C17111505,0A133F423C,Mimi,Domestic Short Hair,Black and Brown,Cat,6 years 8 months.,Female,Adoptable Cat Big Colony,12/8/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3244,58064,11/14/2017 20:04,Police Assist,0,D1711253,9.8102E+14,Fang,Chihuahua/Mix,Black and Brown,Dog,14 years 5 months.,Male,Stray Dogs Alpha,11/15/2017 0:00,Reclaimed,0,11/15/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3245,58064,11/14/2017 20:04,Police Assist,0,D1711253,9.8102E+14,Fang,Chihuahua/Mix,Black and Brown,Dog,14 years 5 months.,Male,Stray Dogs Alpha,11/15/2017 0:00,Reclaimed,0,1/4/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3246,58064,11/14/2017 20:04,Police Assist,0,D1711253,9.8102E+14,Fang,Chihuahua/Mix,Black and Brown,Dog,14 years 5 months.,Male,Stray Dogs Alpha,1/5/2018 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3247,58065,11/15/2017 8:44,Stray,0,D17111504,0A10785A1E,Lucy,German Shepherd Dog,Black and Brown,Dog,13 years 0 months.,Female,Stray Dogs Theta,11/15/2017 0:00,Reclaimed,0,11/17/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3248,58065,11/15/2017 8:44,Stray,0,D17111504,0A10785A1E,Lucy,German Shepherd Dog,Black and Brown,Dog,13 years 0 months.,Female,Stray Dogs Theta,11/17/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3249,58066,11/15/2017 10:21,Stray,0,D17111505,,Rasta,Pit Bull Terrier,Black and White,Dog,4 years 0 months.,Male,Stray Dogs Beta,11/15/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3250,58067,11/15/2017 14:34,Incompatible with owner lifestyle,0,D17111506,9.8102E+14,Kizzie,"Schnauzer, Miniature/Cocker Spaniel",Apricot,Dog,1 year 7 months.,Female,Adoptable Dogs,11/21/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3251,58069,11/15/2017 15:10,Unable to Afford,0,C17111507,9.8102E+14,Simon,Domestic Short Hair,Orange,Cat,1 year 5 months.,Male,Adoptable Cat Glass Colony,12/26/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3252,58070,11/15/2017 15:12,Unable to Afford,0,C17111508,9.8102E+14,Phillip,Domestic Short Hair,Orange,Cat,1 year 5 months.,Male,Adoptable Cat Glass Colony,12/23/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3253,58071,11/15/2017 16:02,Incompatible with owner lifestyle,0,D17111509,0A10736B19,Lil` Midnight,Chihuahua/Mix,Black,Dog,11 years 0 months.,Female,Adoptable Dogs,11/22/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3254,58072,11/15/2017 16:39,Incompatible with owner lifestyle,0,D17111510,9.8102E+14,Aspen,American Bulldog/Kuvasz,Brown and White,Dog,1 year 10 months.,Female,Adoptable Dogs,11/29/2017 0:00,Foster,0,12/3/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3255,58072,11/15/2017 16:39,Incompatible with owner lifestyle,0,D17111510,9.8102E+14,Aspen,American Bulldog/Kuvasz,Brown and White,Dog,1 year 10 months.,Female,Adoptable Dogs,12/13/2017 0:00,Adoption,0,12/15/2017 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3256,58072,11/15/2017 16:39,Incompatible with owner lifestyle,0,D17111510,9.8102E+14,Aspen,American Bulldog/Kuvasz,Brown and White,Dog,1 year 10 months.,Female,Adoptable Dogs,12/16/2017 0:00,Adoption,0,3/19/2018 0:00,Moving,,Court Order/ Legal,0,0,0
3257,58072,11/15/2017 16:39,Incompatible with owner lifestyle,0,D17111510,9.8102E+14,Aspen,American Bulldog/Kuvasz,Brown and White,Dog,1 year 10 months.,Female,Adoptable Dogs,3/24/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3258,58073,11/15/2017 16:59,Landlord issues,0,R1711254,,Hopper,Jersey Wooly/Lionhead,Grey,House Rabbit,2 years 0 months.,Female,Lobby,12/7/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3259,58074,11/15/2017 17:00,Landlord issues,0,R17111511,,Claude,Cinnamon,Brown,House Rabbit,2 years 0 months.,Male,Lobby,12/2/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3260,58075,11/16/2017 8:07,Rabies Monitoring,0,D1711035,0A133F641C,Rocky,Shep Mix,Black and Tan,Dog,8 years 6 months.,Male,Stray Dogs Beta,11/25/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3261,58076,11/16/2017 10:23,Stray,0,D1711255,,Bourbon,Labrador Retriever/Beagle,Black,Dog,1 year 4 months.,Male,Stray Dogs Beta,11/18/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3262,58077,11/16/2017 11:24,Incompatible with owner lifestyle,0,D17111512,9.8102E+14,Pluto,Poodle,White,Dog,13 years 0 months.,Male,Adoptable Dogs,12/2/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3263,58081,11/17/2017 12:30,Incompatible with owner lifestyle,0,D17111513,9.8102E+14,Apollo,Australian Shepherd/German Shepherd Dog,"Brown, Black and White",Dog,1 year 8 months.,Male,Adoptable Dogs,12/9/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3264,58082,11/17/2017 12:53,Stray,0,C17111509,9.8102E+14,Hip-Hop,Domestic Short Hair,Black and grey,Cat,6 years 8 months.,Female,Adoptable Cat Middle Colony,1/20/2018 0:00,Adoption,0,2/13/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3265,58082,11/17/2017 12:53,Stray,0,C17111509,9.8102E+14,Hip-Hop,Domestic Short Hair,Black and grey,Cat,6 years 8 months.,Female,Adoptable Cat Middle Colony,3/3/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3266,58083,11/17/2017 13:24,Stray,0,D1711257,9.8102E+14,Clooney,Hound,Tan and White,Dog,2 years 6 months.,Male,Adoptable Dogs,12/17/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3267,58084,11/17/2017 15:25,Stray,0,C17111510,9.8102E+14,Malcom,Domestic Medium Hair,Black and White,Cat,1 year 1 month.,Male,Adoptable Cat Glass Colony,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3268,58084,11/17/2017 15:25,Stray,0,C17111510,9.8102E+14,Malcom,Domestic Medium Hair,Black and White,Cat,1 year 1 month.,Male,Adoptable Cat Glass Colony,1/5/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3269,58085,11/17/2017 15:25,Stray,0,C17111511,9.8102E+14,Gordy,Domestic Short Hair,Buff and white,Cat,1 year 1 month.,Male,Adoptable Cat Kennels,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3270,58085,11/17/2017 15:25,Stray,0,C17111511,9.8102E+14,Gordy,Domestic Short Hair,Buff and white,Cat,1 year 1 month.,Male,Adoptable Cat Kennels,1/4/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3271,58086,11/17/2017 15:25,Stray,0,C17111512,9.8102E+14,Twiggy,Domestic Short Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3272,58086,11/17/2017 15:25,Stray,0,C17111512,9.8102E+14,Twiggy,Domestic Short Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,1/4/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3273,58087,11/17/2017 15:25,Stray,0,C17111513,9.8102E+14,Gilly,Domestic Medium Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3274,58087,11/17/2017 15:25,Stray,0,C17111513,9.8102E+14,Gilly,Domestic Medium Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,1/4/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3275,58088,11/17/2017 15:25,Stray,0,C17111514,9.8102E+14,Marla,Domestic Short Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3276,58088,11/17/2017 15:25,Stray,0,C17111514,9.8102E+14,Marla,Domestic Short Hair,Dilute calico,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,1/4/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3277,58089,11/17/2017 15:25,Stray,0,C17111515,9.8102E+14,Parker,Domestic Short Hair,Grey and White,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,11/26/2017 0:00,Foster,0,1/2/2018 0:00,Stray,,Court Order/ Legal,0,0,0
3278,58089,11/17/2017 15:25,Stray,0,C17111515,9.8102E+14,Parker,Domestic Short Hair,Grey and White,Cat,1 year 1 month.,Female,Adoptable Cat Kennels,1/4/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3279,58090,11/17/2017 15:30,Stray,0,D17111516,9.8102E+14,Scooby,Lhasa Apso/Spaniel,Apricot,Dog,3 years 0 months.,Male,Stray Dogs Theta,11/27/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3280,58091,11/17/2017 16:00,Stray,0,D17111517,9.8102E+14,Blaine,Pitbull,Grey and White,Dog,2 years 1 month.,Male,Stray Dogs Theta,12/13/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3281,58093,11/17/2017 16:11,Incompatible with owner lifestyle,0,G17111514,,Mochi,American Crested,Tan and White,Guinea Pig,2 years 0 months.,Male,Lobby,11/22/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3282,58094,11/17/2017 16:11,Incompatible with owner lifestyle,0,G17111515,,Doogle,American Crested,Grey and White,Guinea Pig,2 years 0 months.,Male,Office,11/21/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3283,58095,11/17/2017 16:11,Incompatible with owner lifestyle,0,G17111516,,Noodle,American Crested,Calico,Guinea Pig,2 years 0 months.,Male,Office,11/21/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3284,58096,11/17/2017 16:34,Incompatible with owner lifestyle,0,D17111518,9.8102E+14,Hazel,Lhasa Apso/Poodle,Cream,Dog,2 years 6 months.,Female,Stray Dogs Theta,11/25/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3285,58097,11/17/2017 17:01,Incompatible with owner lifestyle,0,D17111519,9.8102E+14,Scout,Labrador Retriever/Doberman Pinscher,Black,Dog,2 years 3 months.,Female,Adoptable Dogs,12/4/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3286,58101,11/18/2017 12:28,Owner Deceased,0,C17111521,0A10583E20,Squash,Domestic Short Hair,Orange,Cat,10 years 0 months.,Male,Stray Cats,11/29/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3287,58102,11/18/2017 12:40,Stray,0,C17111519,9.8102E+14,Klaus,Domestic Short Hair,Orange,Cat,2 years 3 months.,Male,Adoptable Cat Glass Colony,12/13/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3288,58104,11/18/2017 15:29,Moving,0,D17111522,9.8102E+14,Rorie,Pitbull,Brown and White,Dog,1 year 6 months.,Female,Dog room Isolation,3/10/2018 0:00,Adoption,0,3/16/2018 0:00,Incompatible with owner lifestyle,4/25/2018 0:00,Biting,0,1,0
3289,58106,11/18/2017 15:56,Moving,0,C17111524,9.8102E+14,Milky,Domestic Short Hair,Tortie,Cat,1 year 10 months.,Female,Adoptable Cat Glass Colony,1/5/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3290,58107,11/18/2017 16:31,Stray,0,C17111522,9.8102E+14,Penny-Lane,Domestic Short Hair,Black and White,Cat,13 years 0 months.,Female,Adoptable Cat Glass Colony,1/16/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3291,58108,11/19/2017 13:29,Stray,0,D17111523,,Delilah,Shih Tzu,Black and White,Dog,8 years 8 months.,Female,Check-in,11/19/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3292,58109,11/19/2017 13:43,Stray,0,D17111524,9.8102E+14,Izzie,Affenpinscher,White and Brown,Dog,7 years 7 months.,Unknown,Check-in,11/19/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3293,58110,11/19/2017 14:39,Moving,0,D1711258,9.8102E+14,Charcoal,Labrador Retriever,Black,Dog,2 years 1 month.,Male,Adoptable Dogs,12/4/2017 0:00,Adoption,0,12/9/2017 0:00,Unable to Afford,,Court Order/ Legal,0,0,0
3294,58110,11/19/2017 14:39,Moving,0,D1711258,9.8102E+14,Charcoal,Labrador Retriever,Black,Dog,2 years 1 month.,Male,Adoptable Dogs,1/10/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3295,58111,11/19/2017 15:28,Stray,0,C17111525,9.8102E+14,Cindy Lou Who,Domestic Short Hair,Dilute tortoiseshell,Cat,2 years 0 months.,Female,Adoptable Cat Glass Colony,12/28/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3296,58112,11/20/2017 9:14,Stray,0,D17111526,9.8102E+14,Madalyn,Hound/Mix,White and Brindle,Dog,2 years 6 months.,Female,Dog room D,12/15/2017 0:00,Adoption,0,2/19/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3297,58112,11/20/2017 9:14,Stray,0,D17111526,9.8102E+14,Madalyn,Hound/Mix,White and Brindle,Dog,2 years 6 months.,Female,Dog room D,3/6/2018 0:00,Adoption,0,5/31/2018 0:00,Unsuitable Accommodation,,Court Order/ Legal,0,0,0
3298,58112,11/20/2017 9:14,Stray,0,D17111526,9.8102E+14,Madalyn,Hound/Mix,White and Brindle,Dog,2 years 6 months.,Female,Dog room D,7/11/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3299,58113,11/20/2017 10:53,Stray,0,S1711259,,Oddessy,,Red,Snake,2 years 0 months.,Unknown,Office,11/29/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3300,58115,11/20/2017 12:12,Moving,0,D17111525,,Camille,Doberman Pinscher,Black and Brown,Dog,5 years 0 months.,Female,Special Care Dogs,12/9/2017 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
3301,58116,11/20/2017 12:30,Stray,0,C17111527,9.8102E+14,Bug,Domestic Short Hair,Black and White,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,12/16/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3302,58118,11/20/2017 13:33,Abandoned,0,C1711261,9.82E+14,Hinata,Domestic Short Hair,Grey and black,Cat,2 years 7 months.,Female,Adoptable Cat Kennels,12/2/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3303,58120,11/20/2017 15:58,Stray,0,C17111528,9.8102E+14,Q-Tip,Domestic Medium Hair,Black and White,Cat,1 year 2 months.,Male,Special Care Cats,12/12/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3304,58121,11/20/2017 17:00,Stray,0,D17111529,9.8102E+14,Oreo,Border Collie/Pointer,Black and White,Dog,6 years 7 months.,Female,Adoptable Dogs,12/26/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3305,58122,11/20/2017 20:10,Stray,0,D17111530,,M.J,Labrador Retriever,Black,Dog,4 years 0 months.,Female,Stray Dogs Theta,11/21/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3306,58123,11/21/2017 8:33,Stray,0,D17111531,9.82E+14,Blue Roo,Husky/Mix,Cream,Dog,3 years 8 months.,Male,Adoptable Dogs,12/11/2017 0:00,Adoption,0,6/3/2019 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3307,58123,11/21/2017 8:33,Stray,0,D17111531,9.82E+14,Blue Roo,Husky/Mix,Cream,Dog,3 years 8 months.,Male,Adoptable Dogs,6/18/2019 0:00,Adoption,0,6/25/2019 0:00,Incompatible with other pets,,Court Order/ Legal,0,0,0
3308,58123,11/21/2017 8:33,Stray,0,D17111531,9.82E+14,Blue Roo,Husky/Mix,Cream,Dog,3 years 8 months.,Male,Adoptable Dogs,7/1/2019 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3309,58124,11/21/2017 11:11,Owner Deceased,0,B1711262,,Petie,Parakeet,Black,Bird,11 years 0 months.,Male,Lobby,11/30/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3310,58125,11/21/2017 12:10,Allergies,0,R17111526,,Willow,"Lop, Dwarf",Grey,House Rabbit,3 years 0 months.,Female,Lobby,12/1/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3311,58126,11/21/2017 12:13,Allergies,0,R17111527,,Louie,Lionhead,Calico,House Rabbit,3 years 0 months.,Male,Office,11/22/2017 0:00,Foster,0,12/1/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3312,58126,11/21/2017 12:13,Allergies,0,R17111527,,Louie,Lionhead,Calico,House Rabbit,3 years 0 months.,Male,Office,12/1/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3313,58127,11/21/2017 12:15,Allergies,0,R17111528,,Rosie,American,White,House Rabbit,2 years 0 months.,Female,Office,11/22/2017 0:00,Foster,0,11/30/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3314,58127,11/21/2017 12:15,Allergies,0,R17111528,,Rosie,American,White,House Rabbit,2 years 0 months.,Female,Office,12/1/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3315,58128,11/21/2017 12:20,Stray,0,C17111532,9.8102E+14,Walker,Domestic Short Hair,Black and White,Cat,1 year 3 months.,Male,Lobby,12/15/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3316,58129,11/21/2017 12:20,Stray,0,C17111533,9.8102E+14,Kate Jackson,Domestic Short Hair,Orange and White,Cat,1 year 3 months.,Female,Lobby,12/15/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3317,58130,11/21/2017 12:20,Stray,0,C17111534,9.8102E+14,Raindrop,Domestic Short Hair,Torbie,Cat,1 year 11 months.,Female,Adoptable Cat Glass Colony,12/19/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3318,58131,11/21/2017 12:22,Incompatible with owner lifestyle,0,D17111532,9.8102E+14,Jess,Bloodhound,Red,Dog,8 years 0 months.,Female,Adoptable Dogs,12/8/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3319,58132,11/21/2017 12:41,Owner Deceased,0,C1711263,29306113,Saturn,Snowshoe,Grey and White,Cat,5 years 3 months.,Female,Adoptable Cat Middle Colony,12/7/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3320,58133,11/21/2017 13:42,Stray,0,C1711264,9.8102E+14,Rocket,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Glass Colony,12/26/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3321,58134,11/22/2017 4:14,Stray,0,C1711265,9.8102E+14,Trudy,Domestic Short Hair,Calico,Cat,2 years 0 months.,Female,Adoptable Cat Glass Colony,12/20/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3322,58136,11/22/2017 12:02,Incompatible with owner lifestyle,0,G17111533,,Moe,American Crested,Brown and White,Guinea Pig,4 years 0 months.,Male,Lobby,12/9/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3323,58137,11/22/2017 12:33,Stray,0,C17111535,9.8102E+14,Flicker,Domestic Short Hair,Orange,Cat,1 year 1 month.,Male,Feline Nursery,11/30/2017 0:00,Foster,0,12/23/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3324,58137,11/22/2017 12:33,Stray,0,C17111535,9.8102E+14,Flicker,Domestic Short Hair,Orange,Cat,1 year 1 month.,Male,Feline Nursery,12/28/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3325,58138,11/22/2017 13:53,Stray,0,C17111536,9.8102E+14,Mario,Domestic Short Hair,Black and Brown,Cat,8 years 2 months.,Male,Stray Cats,11/25/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3326,58139,11/24/2017 8:52,Stray,0,C1711266,,Tab,Domestic Short Hair,Black and White,Cat,4 years 0 months.,Unknown,Stray Cats,12/6/2017 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
3327,58140,11/25/2017 10:03,Stray,0,C17111537,9.8102E+14,Nyx Buttons,Domestic Short Hair,Black,Cat,3 years 0 months.,Male,Cat room B,11/27/2017 0:00,Reclaimed,0,5/2/2019 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3328,58140,11/25/2017 10:03,Stray,0,C17111537,9.8102E+14,Nyx Buttons,Domestic Short Hair,Black,Cat,3 years 0 months.,Male,Cat room B,5/3/2019 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3329,58143,11/25/2017 15:30,Stray,0,D17111538,,Crete,Pitbull,Brindle,Dog,2 years 0 months.,Male,Stray Dogs Beta,12/2/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3330,58144,11/26/2017 10:06,Stray,0,D1711267,9.8102E+14,MaxZ,Beagle,Tricolour,Dog,2 years 6 months.,Male,Stray Dogs Beta,11/26/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3331,58145,11/26/2017 13:32,Stray,0,D17111539,,Blue,Beagle,Tricolour,Dog,5 years 0 months.,Male,Stray Dogs Beta,11/30/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3332,58146,11/26/2017 21:44,Sick/Injured,0,C1711268,9.8102E+14,Doc,Domestic Short Hair,Black and White,Cat,11 years 2 months.,Male,Adoptable Cat Big Colony,12/22/2017 0:00,Adoption,0,1/20/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3333,58146,11/26/2017 21:44,Sick/Injured,0,C1711268,9.8102E+14,Doc,Domestic Short Hair,Black and White,Cat,11 years 2 months.,Male,Adoptable Cat Big Colony,1/28/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3334,58147,11/27/2017 8:51,Biting,0,D1711036,,Honey,Pitbull/Mix,Tan,Dog,7 years 5 months.,Female,Stray Dogs Theta,12/7/2017 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
3335,58149,11/27/2017 12:04,Incompatible with owner lifestyle,0,G17111534,,Smores,American Crested,Tricolour,Guinea Pig,1 year 11 months.,Male,Lobby,11/29/2017 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3336,58150,11/27/2017 12:30,Marriage/Relationship split,0,D17111535,9.8102E+14,Pooh,German Shepherd Dog,Black,Dog,4 years 5 months.,Female,Adoptable Dogs,12/20/2017 0:00,Adoption,0,5/14/2018 0:00,Incompatible with owner lifestyle,,Court Order/ Legal,0,0,0
3337,58150,11/27/2017 12:30,Marriage/Relationship split,0,D17111535,9.8102E+14,Pooh,German Shepherd Dog,Black,Dog,4 years 5 months.,Female,Adoptable Dogs,5/16/2018 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
3338,58151,11/27/2017 12:37,Abandoned,0,R17111540,,Pearl,Dutch,Black,House Rabbit,2 years 2 months.,Female,Small Animal room,12/7/2017 0:00,Foster,0,12/21/2017 0:00,Stray,,Court Order/ Legal,0,0,0
3339,58151,11/27/2017 12:37,Abandoned,0,R17111540,,Pearl,Dutch,Black,House Rabbit,2 years 2 months.,Female,Small Animal room,2/2/2018 0:00,Adoption,0,3/4/2018 0:00,Allergies,,Court Order/ Legal,0,0,0
